Date,Price
2016-10-25,2.1385
2016-10-26,2.1455
2016-10-27,2.1635
2016-10-28,2.197
2016-10-31,2.208
2016-11-01,2.2315
2016-11-02,2.2335
2016-11-03,2.252
2016-11-04,2.2685
2016-11-07,2.3135
2016-11-08,2.383
2016-11-09,2.4615
2016-11-10,2.554
2016-11-11,2.5125
2016-11-14,2.5235
2016-11-15,2.5075
2016-11-16,2.4705
2016-11-17,2.4935
2016-11-18,2.47
2016-11-21,2.5195
2016-11-22,2.548
2016-11-23,2.6095
2016-11-25,2.673
2016-11-28,2.661
2016-11-29,2.6065
2016-11-30,2.6295
2016-12-01,2.639
2016-12-02,2.622
2016-12-05,2.6945
2016-12-06,2.677
2016-12-07,2.6415
2016-12-08,2.6235
2016-12-09,2.645
2016-12-12,2.616
2016-12-13,2.595
2016-12-14,2.6015
2016-12-15,2.597
2016-12-16,2.561
2016-12-19,2.4965
2016-12-20,2.4995
2016-12-21,2.494
2016-12-22,2.497
2016-12-23,2.476
2016-12-27,2.5125
2016-12-28,2.497
2016-12-29,2.488
2016-12-30,2.5055
2017-01-03,2.489
2017-01-04,2.5565
2017-01-05,2.5375
2017-01-06,2.546
2017-01-09,2.5385
2017-01-10,2.6125
2017-01-11,2.6105
2017-01-12,2.6715
2017-01-13,2.69
2017-01-17,2.625
2017-01-18,2.6165
2017-01-19,2.6105
2017-01-20,2.625
2017-01-23,2.6475
2017-01-24,2.7085
2017-01-25,2.71
2017-01-26,2.673
2017-01-27,2.6895
2017-01-30,2.661
2017-01-31,2.7335
2017-02-01,2.7175
2017-02-02,2.6925
2017-02-03,2.6225
2017-02-06,2.658
2017-02-07,2.6395
2017-02-08,2.6735
2017-02-09,2.6605
2017-02-10,2.775
2017-02-13,2.79
2017-02-14,2.746
2017-02-15,2.752
2017-02-16,2.728
2017-02-17,2.714
2017-02-21,2.7515
2017-02-22,2.74
2017-02-23,2.6515
2017-02-24,2.6885
2017-02-27,2.698
2017-02-28,2.714
2017-03-01,2.736
2017-03-02,2.6905
2017-03-03,2.6965
2017-03-06,2.652
2017-03-07,2.6185
2017-03-08,2.6005
2017-03-09,2.58
2017-03-10,2.595
2017-03-13,2.6255
2017-03-14,2.635
2017-03-15,2.6565
2017-03-16,2.6775
2017-03-17,2.6915
2017-03-20,2.667
2017-03-21,2.6185
2017-03-22,2.6305
2017-03-23,2.6445
2017-03-24,2.631
2017-03-27,2.632
2017-03-28,2.676
2017-03-29,2.6775
2017-03-30,2.6785
2017-03-31,2.66
2017-04-03,2.612
2017-04-04,2.621
2017-04-05,2.6885
2017-04-06,2.666
2017-04-07,2.6545
2017-04-10,2.611
2017-04-11,2.6155
2017-04-12,2.5535
2017-04-13,2.5785
2017-04-17,2.604
2017-04-18,2.5345
2017-04-19,2.5425
2017-04-20,2.5505
2017-04-21,2.5455
2017-04-24,2.5595
2017-04-25,2.5855
2017-04-26,2.5955
2017-04-27,2.593
2017-04-28,2.6075
2017-05-01,2.6605
2017-05-02,2.6355
2017-05-03,2.5435
2017-05-04,2.5115
2017-05-05,2.5285
2017-05-08,2.4935
2017-05-09,2.498
2017-05-10,2.4945
2017-05-11,2.508
2017-05-12,2.524
2017-05-15,2.539
2017-05-16,2.5505
2017-05-17,2.5465
2017-05-18,2.5315
2017-05-19,2.5815
2017-05-22,2.5955
2017-05-23,2.596
2017-05-24,2.5835
2017-05-25,2.5975
2017-05-26,2.566
2017-05-30,2.571
2017-05-31,2.5865
2017-06-01,2.593
2017-06-02,2.581
2017-06-05,2.564
2017-06-06,2.5535
2017-06-07,2.558
2017-06-08,2.6145
2017-06-09,2.654
2017-06-12,2.6225
2017-06-13,2.6025
2017-06-14,2.5805
2017-06-15,2.5735
2017-06-16,2.5715
2017-06-19,2.598
2017-06-20,2.564
2017-06-21,2.6085
2017-06-22,2.604
2017-06-23,2.6295
2017-06-26,2.6325
2017-06-27,2.6545
2017-06-28,2.6685
2017-06-29,2.6955
2017-06-30,2.711
2017-07-03,2.693
2017-07-05,2.66
2017-07-06,2.6615
2017-07-07,2.647
2017-07-10,2.6475
2017-07-11,2.672
2017-07-12,2.684
2017-07-13,2.6615
2017-07-14,2.691
2017-07-17,2.724
2017-07-18,2.7305
2017-07-19,2.7105
2017-07-20,2.716
2017-07-21,2.7225
2017-07-24,2.7365
2017-07-25,2.8465
2017-07-26,2.872
2017-07-27,2.8775
2017-07-28,2.8825
2017-07-31,2.9
2017-08-01,2.889
2017-08-02,2.8915
2017-08-03,2.885
2017-08-04,2.8925
2017-08-07,2.915
2017-08-08,2.95
2017-08-09,2.9345
2017-08-10,2.911
2017-08-11,2.9195
2017-08-14,2.913
2017-08-15,2.8915
2017-08-16,2.962
2017-08-17,2.9465
2017-08-18,2.9475
2017-08-21,2.988
2017-08-22,2.9945
2017-08-23,2.9885
2017-08-24,3.042
2017-08-25,3.042
2017-08-28,3.072
2017-08-29,3.0895
2017-08-30,3.0805
2017-08-31,3.094
2017-09-01,3.1135
2017-09-05,3.123
2017-09-06,3.1465
2017-09-07,3.1385
2017-09-08,3.036
2017-09-11,3.06
2017-09-12,3.0295
2017-09-13,2.975
2017-09-14,2.951
2017-09-15,2.9425
2017-09-18,2.9625
2017-09-19,2.9625
2017-09-20,2.962
2017-09-21,2.9265
2017-09-22,2.937
2017-09-25,2.93
2017-09-26,2.9105
2017-09-27,2.922
2017-09-28,2.981
2017-09-29,2.955
2017-10-02,2.9555
2017-10-03,2.9635
2017-10-04,2.959
2017-10-05,3.0465
2017-10-06,3.029
2017-10-09,3.031
2017-10-10,3.0605
2017-10-11,3.0955
2017-10-12,3.12
2017-10-13,3.1335
2017-10-16,3.239
2017-10-17,3.1955
2017-10-18,3.178
2017-10-19,3.1675
2017-10-20,3.1655
2017-10-23,3.188
2017-10-24,3.198
2017-10-25,3.183
2017-10-26,3.1775
2017-10-27,3.1035
2017-10-30,3.119
2017-10-31,3.108
2017-11-01,3.1495
2017-11-02,3.1505
2017-11-03,3.125
2017-11-06,3.165
2017-11-07,3.097
2017-11-08,3.1065
2017-11-09,3.0935
2017-11-10,3.0835
2017-11-13,3.124
2017-11-14,3.073
2017-11-15,3.062
2017-11-16,3.056
2017-11-17,3.0755
2017-11-20,3.1005
2017-11-21,3.1355
2017-11-22,3.144
2017-11-24,3.1765
2017-11-27,3.142
2017-11-28,3.0815
2017-11-29,3.06
2017-11-30,3.0555
2017-12-01,3.084
2017-12-04,3.081
2017-12-05,2.9375
2017-12-06,2.9535
2017-12-07,2.956
2017-12-08,2.9705
2017-12-11,3.0035
2017-12-12,3.0145
2017-12-13,3.0445
2017-12-14,3.0635
2017-12-15,3.125
2017-12-18,3.1375
2017-12-19,3.143
2017-12-20,3.187
2017-12-21,3.21
2017-12-22,3.2295
2017-12-26,3.2715
2017-12-27,3.274
2017-12-28,3.3085
2017-12-29,3.3005
2018-01-02,3.278
2018-01-03,3.2575
2018-01-04,3.263
2018-01-05,3.2295
2018-01-08,3.224
2018-01-09,3.216
2018-01-10,3.2355
2018-01-11,3.233
2018-01-12,3.2185
2018-01-16,3.2195
2018-01-17,3.189
2018-01-18,3.199
2018-01-19,3.1875
2018-01-22,3.1985
2018-01-23,3.111
2018-01-24,3.2285
2018-01-25,3.2165
2018-01-26,3.199
2018-01-29,3.194
2018-01-30,3.1995
2018-01-31,3.2065
2018-02-01,3.22
2018-02-02,3.198
2018-02-05,3.2315
2018-02-06,3.2
2018-02-07,3.098
2018-02-08,3.092
2018-02-09,3.0435
2018-02-12,3.0965
2018-02-13,3.1715
2018-02-14,3.245
2018-02-15,3.2545
2018-02-16,3.258
2018-02-20,3.2015
2018-02-21,3.226
2018-02-22,3.2505
2018-02-23,3.223
2018-02-26,3.2115
2018-02-27,3.1865
2018-02-28,3.1325
2018-03-01,3.123
2018-03-02,3.1245
2018-03-05,3.128
2018-03-06,3.159
2018-03-07,3.136
2018-03-08,3.079
2018-03-09,3.136
2018-03-12,3.124
2018-03-13,3.138
2018-03-14,3.1585
2018-03-15,3.1275
2018-03-16,3.1075
2018-03-19,3.082
2018-03-20,3.038
2018-03-21,3.0585
2018-03-22,3.02
2018-03-23,2.993
2018-03-26,2.97
2018-03-27,3.0005
2018-03-28,3.0135
2018-03-29,3.037
2018-04-02,3.061
2018-04-03,3.0745
2018-04-04,3.021
2018-04-05,3.085
2018-04-06,3.069
2018-04-09,3.0865
2018-04-10,3.146
2018-04-11,3.1265
2018-04-12,3.074
2018-04-13,3.082
2018-04-16,3.1065
2018-04-17,3.0915
2018-04-18,3.17
2018-04-19,3.1425
2018-04-20,3.145
2018-04-23,3.1205
2018-04-24,3.1525
2018-04-25,3.146
2018-04-26,3.1265
2018-04-27,3.0695
2018-04-30,3.074
2018-05-01,3.0375
2018-05-02,3.0685
2018-05-03,3.0805
2018-05-04,3.0855
2018-05-07,3.079
2018-05-08,3.059
2018-05-09,3.0575
2018-05-10,3.11
2018-05-11,3.1115
2018-05-14,3.093
2018-05-15,3.056
2018-05-16,3.0705
2018-05-17,3.089
2018-05-18,3.0635
2018-05-21,3.0985
2018-05-22,3.132
2018-05-23,3.0705
2018-05-24,3.096
2018-05-25,3.0775
2018-05-29,3.0625
2018-05-30,3.0795
2018-05-31,3.075
2018-06-01,3.1085
2018-06-04,3.144
2018-06-05,3.208
2018-06-06,3.272
2018-06-07,3.2845
2018-06-08,3.31
2018-06-11,3.2665
2018-06-12,3.2595
2018-06-13,3.2635
2018-06-14,3.232
2018-06-15,3.1555
2018-06-18,3.1175
2018-06-19,3.058
2018-06-20,3.051
2018-06-21,3.0325
2018-06-22,3.038
2018-06-25,2.9985
2018-06-26,3.005
2018-06-27,2.9975
2018-06-28,2.9715
2018-06-29,2.966
2018-07-02,2.944
2018-07-03,2.917
2018-07-05,2.826
2018-07-06,2.824
2018-07-09,2.85
2018-07-10,2.8395
2018-07-11,2.7435
2018-07-12,2.777
2018-07-13,2.7755
2018-07-16,2.7645
2018-07-17,2.747
2018-07-18,2.76
2018-07-19,2.6955
2018-07-20,2.756
2018-07-23,2.7465
2018-07-24,2.8105
2018-07-25,2.8175
2018-07-26,2.818
2018-07-27,2.802
2018-07-30,2.801
2018-07-31,2.8405
2018-08-01,2.757
2018-08-02,2.7455
2018-08-03,2.7715
2018-08-06,2.7385
2018-08-07,2.759
2018-08-08,2.7575
2018-08-09,2.7725
2018-08-10,2.75
2018-08-13,2.738
2018-08-14,2.69
2018-08-15,2.568
2018-08-16,2.623
2018-08-17,2.635
2018-08-20,2.6745
2018-08-21,2.7005
2018-08-22,2.68
2018-08-23,2.662
2018-08-24,2.7085
2018-08-27,2.717
2018-08-28,2.745
2018-08-29,2.7195
2018-08-30,2.7095
2018-08-31,2.6645
2018-09-04,2.5965
2018-09-05,2.604
2018-09-06,2.63
2018-09-07,2.616
2018-09-10,2.6215
2018-09-11,2.615
2018-09-12,2.669
2018-09-13,2.676
2018-09-14,2.638
2018-09-17,2.6435
2018-09-18,2.723
2018-09-19,2.7215
2018-09-20,2.7315
2018-09-21,2.848
2018-09-24,2.827
2018-09-25,2.8145
2018-09-26,2.8185
2018-09-27,2.783
2018-09-28,2.805
2018-10-01,2.7875
2018-10-02,2.8065
2018-10-03,2.834
2018-10-04,2.7775
2018-10-05,2.763
2018-10-08,2.767
2018-10-09,2.8065
2018-10-10,2.7805
2018-10-11,2.803
2018-10-12,2.8005
2018-10-15,2.7885
2018-10-16,2.7795
2018-10-17,2.778
2018-10-18,2.7465
2018-10-19,2.778
2018-10-22,2.7855
2018-10-23,2.758
2018-10-24,2.7575
2018-10-25,2.7545
2018-10-26,2.741
2018-10-29,2.7405
2018-10-30,2.6725
2018-10-31,2.667
2018-11-01,2.7285
2018-11-02,2.813
2018-11-05,2.764
2018-11-06,2.7395
2018-11-07,2.761
2018-11-08,2.7425
2018-11-09,2.691
2018-11-12,2.6845
2018-11-13,2.695
2018-11-14,2.718
2018-11-15,2.754
2018-11-16,2.8035
2018-11-19,2.8035
2018-11-20,2.7715
2018-11-21,2.8005
2018-11-22,2.798
2018-11-23,2.774
2018-11-26,2.7635
2018-11-27,2.716
2018-11-28,2.805
2018-11-29,2.788
2018-11-30,2.7865
2018-12-03,2.8085
2018-12-04,2.757
2018-12-05,2.775
2018-12-06,2.744
2018-12-07,2.7595
2018-12-10,2.72
2018-12-11,2.768
2018-12-12,2.7715
2018-12-13,2.7665
2018-12-14,2.7615
2018-12-17,2.7545
2018-12-18,2.665
2018-12-19,2.7195
2018-12-20,2.7005
2018-12-21,2.6765
2018-12-24,2.666
2018-12-25,2.661
2018-12-26,2.7045
2018-12-27,2.671
2018-12-28,2.6815
2018-12-31,2.631
2019-01-01,2.652
2019-01-02,2.623
2019-01-03,2.568
2019-01-04,2.6475
2019-01-07,2.637
2019-01-08,2.656
2019-01-09,2.657
2019-01-10,2.6375
2019-01-11,2.662
2019-01-14,2.635
2019-01-15,2.6345
2019-01-16,2.6735
2019-01-17,2.68
2019-01-18,2.719
2019-01-20,2.709
2019-01-21,2.682
2019-01-22,2.6595
2019-01-23,2.6545
2019-01-24,2.6445
2019-01-25,2.729
2019-01-28,2.68
2019-01-29,2.725
2019-01-30,2.772
2019-01-31,2.789
2019-02-01,2.7775
2019-02-04,2.7975
2019-02-05,2.8205
2019-02-06,2.84
2019-02-07,2.832
2019-02-08,2.814
2019-02-11,2.793
2019-02-12,2.775
2019-02-13,2.776
2019-02-14,2.7785
2019-02-15,2.8025
2019-02-17,2.816
2019-02-18,2.838
2019-02-19,2.8775
2019-02-20,2.92
2019-02-21,2.8975
2019-02-22,2.949
2019-02-25,2.947
2019-02-26,2.948
2019-02-27,2.9625
2019-02-28,2.948
2019-03-01,2.932
2019-03-04,2.909
2019-03-05,2.9335
2019-03-06,2.9185
2019-03-07,2.9105
2019-03-08,2.8935
2019-03-11,2.901
2019-03-12,2.9285
2019-03-13,2.9355
2019-03-14,2.8915
2019-03-15,2.906
2019-03-18,2.909
2019-03-19,2.923
2019-03-20,2.921
2019-03-21,2.906
2019-03-22,2.8425
2019-03-25,2.8565
2019-03-26,2.854
2019-03-27,2.863
2019-03-28,2.877
2019-03-29,2.9395
2019-04-01,2.9285
2019-04-02,2.9105
2019-04-03,2.9525
2019-04-04,2.915
2019-04-05,2.9
2019-04-08,2.937
2019-04-09,2.9385
2019-04-10,2.9305
2019-04-11,2.892
2019-04-12,2.9495
2019-04-15,2.9385
2019-04-16,2.9345
2019-04-17,2.97
2019-04-18,2.923
2019-04-19,2.918
2019-04-22,2.905
2019-04-23,2.898
2019-04-24,2.9135
2019-04-25,2.865
2019-04-26,2.8915
2019-04-29,2.897
2019-04-30,2.904
2019-05-01,2.8015
2019-05-02,2.7795
2019-05-03,2.819
2019-05-06,2.8295
2019-05-07,2.7855
2019-05-08,2.7745
2019-05-09,2.7715
2019-05-10,2.7745
2019-05-13,2.719
2019-05-14,2.725
2019-05-15,2.743
2019-05-16,2.748
2019-05-17,2.7385
2019-05-20,2.726
2019-05-21,2.715
2019-05-22,2.678
2019-05-23,2.6805
2019-05-24,2.6995
2019-05-26,2.701
2019-05-27,2.713
2019-05-28,2.696
2019-05-29,2.664
2019-05-30,2.6565
2019-05-31,2.6405
2019-06-03,2.651
2019-06-04,2.67
2019-06-05,2.6245
2019-06-06,2.6515
2019-06-07,2.6295
2019-06-10,2.6625
2019-06-11,2.673
2019-06-12,2.655
2019-06-13,2.658
2019-06-14,2.631
2019-06-17,2.6455
2019-06-18,2.7025
2019-06-19,2.6805
2019-06-20,2.7125
2019-06-21,2.7055
2019-06-24,2.7065
2019-06-25,2.7365
2019-06-26,2.7155
2019-06-27,2.7165
2019-06-28,2.7135
2019-07-01,2.688
2019-07-02,2.664
2019-07-03,2.683
2019-07-04,2.68
2019-07-05,2.661
2019-07-08,2.659
2019-07-09,2.625
2019-07-10,2.694
2019-07-11,2.6875
2019-07-12,2.694
2019-07-15,2.711
2019-07-16,2.7
2019-07-17,2.716
2019-07-18,2.71
2019-07-19,2.7525
2019-07-22,2.722
2019-07-23,2.7
2019-07-24,2.712
2019-07-25,2.7035
2019-07-26,2.685
2019-07-29,2.7175
2019-07-30,2.683
2019-07-31,2.6715
2019-08-01,2.6705
2019-08-02,2.5775
2019-08-05,2.549
2019-08-06,2.5615
2019-08-07,2.575
2019-08-08,2.6105
2019-08-09,2.5925
2019-08-12,2.588
2019-08-13,2.6335
2019-08-14,2.5955
2019-08-15,2.5985
2019-08-16,2.5985
2019-08-19,2.605
2019-08-20,2.5815
2019-08-21,2.589
2019-08-22,2.5615
2019-08-23,2.5345
2019-08-26,2.5465
2019-08-27,2.55
2019-08-28,2.559
2019-08-29,2.5735
2019-08-30,2.547
2019-09-01,2.552
2019-09-02,2.532
2019-09-03,2.5235
2019-09-04,2.59
2019-09-05,2.6365
2019-09-06,2.6285
2019-09-09,2.6215
2019-09-10,2.6225
2019-09-11,2.609
2019-09-12,2.635
2019-09-13,2.6935
2019-09-16,2.634
2019-09-17,2.6215
2019-09-18,2.6075
2019-09-19,2.603
2019-09-20,2.6015
2019-09-23,2.6065
2019-09-24,2.6015
2019-09-25,2.606
2019-09-26,2.571
2019-09-27,2.5975
2019-09-30,2.5785
2019-10-01,2.5605
2019-10-02,2.5705
2019-10-03,2.5535
2019-10-04,2.5625
2019-10-07,2.577
2019-10-08,2.5685
2019-10-09,2.568
2019-10-10,2.6135
2019-10-11,2.628
2019-10-14,2.634
2019-10-15,2.614
2019-10-16,2.5895
2019-10-17,2.5975
2019-10-18,2.636
2019-10-21,2.6465
2019-10-22,2.633
2019-10-23,2.6715
2019-10-24,2.668
2019-10-25,2.6755
2019-10-28,2.683
2019-10-29,2.6915
2019-10-30,2.6905
2019-10-31,2.6425
2019-11-01,2.6575
2019-11-04,2.6755
2019-11-05,2.705
2019-11-06,2.6695
2019-11-07,2.732
2019-11-08,2.686
2019-11-11,2.668
2019-11-12,2.65
2019-11-13,2.6435
2019-11-14,2.6265
2019-11-15,2.6425
2019-11-18,2.6245
2019-11-19,2.659
2019-11-20,2.652
2019-11-21,2.6275
2019-11-22,2.6515
2019-11-25,2.6535
2019-11-26,2.686
2019-11-27,2.6905
2019-11-28,2.67
2019-11-29,2.656
2019-12-02,2.6455
2019-12-03,2.618
2019-12-04,2.6545
2019-12-05,2.6585
2019-12-06,2.7205
2019-12-09,2.754
2019-12-10,2.7615
2019-12-11,2.7855
2019-12-12,2.7925
2019-12-13,2.7775
2019-12-16,2.809
2019-12-17,2.8125
2019-12-18,2.811
2019-12-19,2.8265
2019-12-20,2.805
2019-12-23,2.8095
2019-12-24,2.8265
2019-12-25,2.838
2019-12-26,2.8475
2019-12-27,2.8275
2019-12-30,2.8335
2019-12-31,2.797
2020-01-01,2.806
2020-01-02,2.825
2020-01-03,2.787
2020-01-06,2.79
2020-01-07,2.7935
2020-01-08,2.812
2020-01-09,2.802
2020-01-10,2.8135
2020-01-13,2.861
2020-01-14,2.8735
2020-01-15,2.866
2020-01-16,2.847
2020-01-17,2.8455
2020-01-19,2.851
2020-01-20,2.844
2020-01-21,2.7935
2020-01-22,2.765
2020-01-23,2.726
2020-01-24,2.684
2020-01-27,2.5965
2020-01-28,2.5795
2020-01-29,2.554
2020-01-30,2.5275
2020-01-31,2.52
2020-02-03,2.5105
2020-02-04,2.5455
2020-02-05,2.5785
2020-02-06,2.5965
2020-02-07,2.557
2020-02-10,2.5545
2020-02-11,2.5875
2020-02-12,2.6055
2020-02-13,2.6175
2020-02-14,2.604
2020-02-16,2.607
2020-02-17,2.62
2020-02-18,2.6085
2020-02-19,2.6105
2020-02-20,2.5925
2020-02-21,2.6125
2020-02-24,2.5815
2020-02-25,2.5805
2020-02-26,2.5735
2020-02-27,2.5715
2020-02-28,2.54
2020-03-02,2.595
2020-03-03,2.573
2020-03-04,2.586
2020-03-05,2.573
2020-03-06,2.5605
2020-03-09,2.5105
2020-03-10,2.5215
2020-03-11,2.502
2020-03-12,2.4725
2020-03-13,2.464
2020-03-16,2.3925
2020-03-17,2.3135
2020-03-18,2.151
2020-03-19,2.1855
2020-03-20,2.1715
2020-03-23,2.1005
2020-03-24,2.18
2020-03-25,2.204
2020-03-26,2.178
2020-03-27,2.172
2020-03-30,2.1605
2020-03-31,2.232
2020-04-01,2.179
2020-04-02,2.222
2020-04-03,2.1955
2020-04-06,2.221
2020-04-07,2.277
2020-04-08,2.2665
2020-04-09,2.268
2020-04-10,2.27
2020-04-13,2.3125
2020-04-14,2.338
2020-04-15,2.304
2020-04-16,2.302
2020-04-17,2.354
2020-04-20,2.328
2020-04-21,2.249
2020-04-22,2.3015
2020-04-23,2.3145
2020-04-24,2.3375
2020-04-27,2.3475
2020-04-28,2.348
2020-04-29,2.3705
2020-04-30,2.344
2020-05-01,2.312
2020-05-04,2.3125
2020-05-05,2.3325
2020-05-06,2.347
2020-05-07,2.3805
2020-05-08,2.406
2020-05-11,2.38
2020-05-12,2.359
2020-05-13,2.346
2020-05-14,2.346
2020-05-15,2.3305
2020-05-18,2.404
2020-05-19,2.418
2020-05-20,2.46
2020-05-21,2.432
2020-05-22,2.3865
2020-05-24,2.397
2020-05-25,2.406
2020-05-26,2.4185
2020-05-27,2.382
2020-05-28,2.4215
2020-05-29,2.4345
2020-06-01,2.478
2020-06-02,2.4985
2020-06-03,2.495
2020-06-04,2.4965
2020-06-05,2.563
2020-06-08,2.574
2020-06-09,2.607
2020-06-10,2.6655
2020-06-11,2.5955
2020-06-12,2.6105
2020-06-15,2.5785
2020-06-16,2.577
2020-06-17,2.601
2020-06-18,2.6015
2020-06-19,2.621
2020-06-22,2.6575
2020-06-23,2.664
2020-06-24,2.654
2020-06-25,2.6725
2020-06-26,2.6715
2020-06-29,2.6925
2020-06-30,2.7285
2020-07-01,2.734
2020-07-02,2.7485
2020-07-03,2.699
2020-07-06,2.7745
2020-07-07,2.797
2020-07-08,2.824
2020-07-09,2.8385
2020-07-10,2.8975
2020-07-13,2.955
2020-07-14,2.9325
2020-07-15,2.885
2020-07-16,2.9015
2020-07-17,2.9045
2020-07-20,2.9155
2020-07-21,2.958
2020-07-22,2.9245
2020-07-23,2.9385
2020-07-24,2.8925
2020-07-27,2.8975
2020-07-28,2.9175
2020-07-29,2.919
2020-07-30,2.922
2020-07-31,2.877
2020-08-03,2.9205
2020-08-04,2.903
2020-08-05,2.925
2020-08-06,2.919
2020-08-07,2.802
2020-08-10,2.8705
2020-08-11,2.884
2020-08-12,2.899
2020-08-13,2.816
2020-08-14,2.868
2020-08-17,2.909
2020-08-18,2.9805
2020-08-19,3.028
2020-08-20,2.981
2020-08-21,2.924
2020-08-24,2.9325
2020-08-25,2.9415
2020-08-26,2.9685
2020-08-27,2.9755
2020-08-28,3.012
2020-08-31,3.0555
2020-09-01,3.0225
2020-09-02,3.015
2020-09-03,2.9695
2020-09-04,3.056
2020-09-06,3.0745
2020-09-07,3.0697
2020-09-08,3.02
2020-09-09,3.046
2020-09-10,2.9925
2020-09-11,3.036
2020-09-14,3.065
2020-09-15,3.061
2020-09-16,3.0585
2020-09-17,3.0685
2020-09-18,3.114
2020-09-21,3.0315
2020-09-22,3.06
2020-09-23,2.9925
2020-09-24,2.9675
2020-09-25,2.9715
2020-09-28,2.988
2020-09-29,2.99
2020-09-30,3.0325
2020-10-01,2.8655
2020-10-02,2.9775
2020-10-05,2.963
2020-10-06,2.9635
2020-10-07,3.033
2020-10-08,3.042
2020-10-09,3.0825
2020-10-12,3.064
2020-10-13,3.0445
2020-10-14,3.0505
2020-10-15,3.0855
2020-10-16,3.0675
2020-10-19,3.086
2020-10-20,3.148
2020-10-21,3.1985
2020-10-22,3.1535
2020-10-23,3.129
2020-10-26,3.0895
2020-10-27,3.0935
2020-10-28,3.064
2020-10-29,3.06
2020-10-30,3.0515
2020-11-02,3.081
2020-11-03,3.0935
2020-11-04,3.1095
2020-11-05,3.1135
2020-11-06,3.157
2020-11-09,3.1595
2020-11-10,3.1595
2020-11-11,3.1375
2020-11-12,3.148
2020-11-13,3.1805
2020-11-16,3.225
2020-11-17,3.203
2020-11-18,3.2035
2020-11-19,3.2085
2020-11-20,3.2975
2020-11-23,3.265
2020-11-24,3.3075
2020-11-25,3.318
2020-11-26,3.3478
2020-11-27,3.412
2020-11-30,3.4335
2020-12-01,3.48
2020-12-02,3.4845
2020-12-03,3.4865
2020-12-04,3.521
2020-12-07,3.514
2020-12-08,3.4965
2020-12-09,3.5105
2020-12-10,3.5725
2020-12-11,3.526
2020-12-14,3.524
2020-12-15,3.542
2020-12-16,3.5575
2020-12-17,3.6
2020-12-18,3.63
2020-12-21,3.5755
2020-12-22,3.519
2020-12-23,3.555
2020-12-24,3.5615
2020-12-28,3.57
2020-12-29,3.5535
2020-12-30,3.549
2020-12-31,3.519
2021-01-01,3.52
2021-01-04,3.5545
2021-01-05,3.6395
2021-01-06,3.6505
2021-01-07,3.696
2021-01-08,3.6735
2021-01-11,3.5645
2021-01-12,3.6055
2021-01-13,3.617
2021-01-14,3.6645
2021-01-15,3.602
2021-01-17,3.576
2021-01-18,3.6168
2021-01-19,3.6335
2021-01-20,3.6415
2021-01-21,3.6475
2021-01-22,3.626
2021-01-25,3.6295
2021-01-26,3.6195
2021-01-27,3.5575
2021-01-28,3.58
2021-01-29,3.558
2021-02-01,3.5455
2021-02-02,3.5245
2021-02-03,3.5655
2021-02-04,3.555
2021-02-05,3.627
2021-02-08,3.6665
2021-02-09,3.719
2021-02-10,3.773
2021-02-11,3.7735
2021-02-12,3.7875
2021-02-14,3.8003
2021-02-15,3.8218
2021-02-16,3.8345
2021-02-17,3.8235
2021-02-18,3.905
2021-02-19,4.077
2021-02-22,4.1465
2021-02-23,4.185
2021-02-24,4.3015
2021-02-25,4.2635
2021-02-26,4.0925
2021-03-01,4.113
2021-03-02,4.222
2021-03-03,4.142
2021-03-04,3.9785
2021-03-05,4.0755
2021-03-08,4.093
2021-03-09,4.0085
2021-03-10,4.0325
2021-03-11,4.139
2021-03-12,4.14
2021-03-15,4.1405
2021-03-16,4.0715
2021-03-17,4.119
2021-03-18,4.108
2021-03-19,4.113
2021-03-22,4.1395
2021-03-23,4.0795
2021-03-24,4.064
2021-03-25,3.978
2021-03-26,4.068
2021-03-29,4.0345
2021-03-30,3.982
2021-03-31,4.0
2021-04-01,3.994
2021-04-05,4.1395
2021-04-06,4.118
2021-04-07,4.0575
2021-04-08,4.099
2021-04-09,4.0445
2021-04-12,4.0225
2021-04-13,4.0365
2021-04-14,4.1315
2021-04-15,4.223
2021-04-16,4.172
2021-04-19,4.243
2021-04-20,4.219
2021-04-21,4.2845
2021-04-22,4.278
2021-04-23,4.34
2021-04-26,4.443
2021-04-27,4.487
2021-04-28,4.498
2021-04-29,4.4865
2021-04-30,4.468
2021-05-03,4.5285
2021-05-04,4.5215
2021-05-05,4.524
2021-05-06,4.6025
2021-05-07,4.7485
2021-05-10,4.716
2021-05-11,4.762
2021-05-12,4.736
2021-05-13,4.6905
2021-05-14,4.6545
2021-05-17,4.7115
2021-05-18,4.7255
2021-05-19,4.5765
2021-05-20,4.568
2021-05-21,4.481
2021-05-24,4.5255
2021-05-25,4.5065
2021-05-26,4.5295
2021-05-27,4.666
2021-05-28,4.681
2021-05-30,4.6937
2021-05-31,4.681
2021-06-01,4.6565
2021-06-02,4.595
2021-06-03,4.4665
2021-06-04,4.5315
2021-06-07,4.5295
2021-06-08,4.559
2021-06-09,4.5345
2021-06-10,4.489
2021-06-11,4.5415
2021-06-14,4.531
2021-06-15,4.3375
2021-06-16,4.3885
2021-06-17,4.1825
2021-06-18,4.1615
2021-06-21,4.1845
2021-06-22,4.2245
2021-06-23,4.3265
2021-06-24,4.307
2021-06-25,4.2905
2021-06-28,4.28
2021-06-29,4.2645
2021-06-30,4.289
2021-07-01,4.236
2021-07-02,4.276
